OrderID,ProductPrice,Quantity,CustomerAge,ProductReviews,ProductRating,DiscountPercentage,CustomerTenure,ProductCategory,DeliveryType,PaymentMethod,CustomerLocation,ReturnStatus,BrowsingTime
834,34.64,1,34.88778805,17,1.97,4.35,59.97,Electronics,Overnight,UPI,Central,No,308.59
835,49.31,0,38.25033646,24,2.72,23.48,51.67,Sports,Express,UPI,West,No,59.86
836,54.68,2,39.43498327,24,2.33,37.6,44.28,Sports,Overnight,PayPal,South,No,36.34
837,,3,41.04949406,22,4.54,18.01,69.96,Clothing,Overnight,Debit Card,East,Yes,283.1
838,,5,7.615130065,29,4.15,11.77,18.5,Sports,Express,Credit Card,West,Yes,139.03
839,69.69,0,30.47710556,16,3.5,46.57,0.17,Home,Express,Credit Card,Central,No,89.44
840,45.72,0,12.73341398,24,2.35,41.08,0.27,Clothing,Overnight,UPI,West,No,223.45
841,49.01,3,,15,3.8,31.91,18.88,Electronics,Overnight,Credit Card,North,Yes,68.14
842,63.5,4,34.0872572,22,4.37,6.84,13.71,Books,Overnight,UPI,West,No,59.64
843,27.55,3,,20,3.38,7.25,14.4,Home,Express,UPI,West,Yes,583.46
844,57.65,4,48.45195998,21,4.14,5.16,12.28,Electronics,Overnight,Credit Card,West,No,185.63
845,53.33,3,41.33487196,15,4,30.81,59.94,Clothing,Express,UPI,East,No,78.3
846,59.85,5,18.07048228,17,3.29,5.78,10.68,Books,Standard,Debit Card,Central,Yes,58.62
847,829.91,6,33.93641956,20,2.25,42.13,46.55,Electronics,Express,UPI,West,Yes,276.63
848,,3,29.9724954,11,3.98,49.65,55.96,Home,Standard,Debit Card,West,No,196.51
849,37.25,4,8.832006671,20,1.83,18.32,16.61,Clothing,Overnight,Debit Card,East,No,266.48
850,39.38,1,24.6458565,15,4.12,22.68,14.21,Home,Overnight,Debit Card,South,Yes,105.2
851,37.54,3,32.24689517,17,4.22,35.58,34.35,Home,Express,Credit Card,West,No,35.77
852,38.89,3,33.27573603,17,4.29,46.86,29.54,Clothing,Standard,Debit Card,West,No,481.99
853,37.25,2,12.76652864,20,2.89,44.7,9.56,Sports,Overnight,Credit Card,South,No,95.28
854,73.78,4,52.27498375,21,1.77,2.88,2.6,Home,Overnight,PayPal,West,No,19.95
855,78.41,3,33.46845412,18,1.4,8.45,7.38,Clothing,Standard,Debit Card,West,No,22.96
856,38.59,50,35.56329615,26,3.97,37.73,3.37,Home,Overnight,UPI,West,No,361.59
857,33.35,3,41.00962458,20,4.55,34.44,8.38,Sports,Overnight,PayPal,Central,Yes,203.69
858,59.43,3,23.17885619,15,3.6,6.66,7.29,Clothing,Express,PayPal,North,No,48.67
859,38.96,2,41.8453396,23,1.58,25.1,24.37,Electronics,Overnight,Debit Card,Central,Yes,96.04
860,62.66,0,29.49388031,14,4.74,39.04,74.16,Electronics,Standard,Credit Card,South,No,479.75
861,54.06,4,21.55121689,18,4.96,10.94,27.78,Electronics,Overnight,PayPal,Central,No,68.65
862,19.69,100,43.6017124,20,2.73,43.56,62.7,Books,Express,Debit Card,Central,Yes,113.74
863,80.95,2,57.37510788,14,3.38,2.65,36.79,Home,Overnight,PayPal,East,Yes,494.51
864,85.92,4,45.8724406,16,4.11,39.11,31.24,Home,Standard,PayPal,South,Yes,146.44
865,37.74,6,48.84466348,13,3.95,30.79,12.83,Clothing,Overnight,Debit Card,South,Yes,252.55
866,42.25,4,27.1905409,13,4.87,15.76,9.43,Books,Standard,UPI,South,Yes,562.2
867,55.72,4,11.03570406,28,1.46,36.05,44.94,Home,Express,UPI,Central,No,117.35
868,56.69,2,57.35206283,21,3.32,39.12,56.59,Clothing,Overnight,UPI,South,Yes,293.32
869,63.17,1,65.81772334,28,3.77,46.69,14.43,Sports,Overnight,PayPal,East,Yes,131.42
870,90.2,1,58.14210161,12,4.56,18.39,0.22,Home,Express,Credit Card,West,Yes,216.38
871,46.46,1,29.96321092,22,4.5,34.3,37.75,Home,Standard,Credit Card,Central,No,108.76
872,34.03,4,17.68048492,18,4.91,30.13,8.05,Sports,Standard,PayPal,West,No,279.94
873,22.41,3,19.01475953,16,3.05,26.26,0.24,Sports,Overnight,PayPal,West,No,12.76
874,35.38,,9.744011486,24,4.32,44.52,39.23,Home,Standard,Debit Card,Central,Yes,186.33
875,49.34,4,33.38932072,,2.71,0.16,17.49,Sports,Standard,Credit Card,Central,No,51.15
876,85.89,2,59.08516937,16,2.69,14.11,27.74,Clothing,Overnight,PayPal,South,No,245.47
877,39.65,6,32.87506052,19,2.01,26.91,59.08,Home,Standard,UPI,East,No,462.23
878,54.48,3,39.53484351,21,4.27,8.91,18.7,Home,Standard,Credit Card,Central,No,137.63
879,49.67,1,55.63395446,17,4.94,45.39,16.79,Electronics,Overnight,PayPal,West,Yes,18.97
880,73.77,3,28.93857032,22,2.03,32.38,8.24,Home,Overnight,Debit Card,Central,Yes,159.58
881,100.54,,65.53297185,19,1.22,23.89,8.74,Electronics,Standard,Debit Card,East,Yes,90.57
882,39.38,2,64.88141611,15,4.26,40.74,38.22,Sports,Overnight,Credit Card,North,Yes,71.83
883,40.21,3,33.03332992,12,3.48,22.54,14.31,Sports,Standard,UPI,West,Yes,102.73
884,70.88,3,26.33698604,21,4.84,27.93,4.29,Clothing,Standard,Credit Card,North,Yes,273.89
885,63.64,3,45.4585707,27,2.01,0.14,2.38,clothing,Standard,PayPal,North,Yes,351.09
886,737.39,3,29.78712586,16,1.28,18.29,15.37,Home,Standard,UPI,East,Yes,133.11
887,61.68,6,17.65167174,11,2.97,6.94,15.01,Electronics,Overnight,PayPal,Central,No,249.85
888,42.81,6,54.2185798,21,1.34,34.48,25.43,Sports,Overnight,UPI,North,No,134.69
889,,,53.24671081,20,2.05,23.95,15.29,Sports,Express,UPI,South,Yes,189.76
890,72.17,3,37.33267406,15,1.5,15.09,3.72,Clothing,Overnight,PayPal,Central,Yes,202.12
891,66.41,3,16.05702869,22,1.9,23.39,17.01,Sports,Express,Credit Card,West,No,79.7
892,60.15,50,16.55710623,26,1.42,10.48,56.95,Electronics,Standard,Debit Card,Central,No,529.38
893,71.33,3,36.60843933,27,4.82,46.25,4.17,Home,Overnight,UPI,East,No,170.07
894,73.39,3,27.50193448,24,2.11,2.7,28.09,Home,Standard,UPI,East,Yes,314.99
895,909.89,3,29.88360602,17,2.78,43.27,21.63,Electronics,Express,Debit Card,West,No,286.28
896,62.97,1,50.32944733,23,4.59,25.57,33.14,Clothing,Overnight,Credit Card,West,Yes,198.73
897,46.66,,45.99768976,23,3.71,30.95,3.92,Home,Overnight,Debit Card,West,No,12.12
898,52.93,1,55.67214021,29,3.47,15.13,68.17,Electronics,Overnight,Credit Card,East,No,89.74
899,74.13,4,20.14065165,30,3.82,48.33,23.28,Electronics,Overnight,UPI,Central,Yes,54.58
900,33.66,2,29.85212647,20,4.32,14.09,45.07,Sports,Standard,UPI,North,No,248.93
901,446.5,2,46.38472543,16,4.51,29.44,6.8,Sports,Overnight,PayPal,North,Yes,132
902,42.13,5,41.72117512,17,3.57,49.67,32.28,Clothing,Express,Credit Card,South,No,349.21
903,50.57,4,57.98570574,19,4.56,44.05,36.45,Clothing,Overnight,Debit Card,East,Yes,85.35
904,75.57,1,41.30805059,19,3.14,26.82,12.16,Clothing,Express,Credit Card,West,Yes,115.9
905,53.82,1,62.72163656,17,2.11,49.52,11.63,Electronics,Express,Credit Card,Central,Yes,400.34
906,50.93,5,43.10026703,10,4.52,35.07,25.74,Electronics,Standard,Credit Card,East,No,175.6
907,22.8,3,50.93251171,21,3.17,10.44,2.35,Sports,Overnight,Credit Card,South,Yes,229.58
908,64.93,1,30.1472758,15,4.62,20.28,31.93,Home,Express,Debit Card,North,No,329.3
909,62.91,1,35.21430818,23,1.16,16.72,1.05,Clothing,Overnight,PayPal,Central,No,137.74
910,93.27,5,48.66416606,30,2.59,17.2,5.07,Books,Standard,UPI,North,Yes,287.88
911,43.84,4,200,18,4.79,38.02,26.19,Clothing,Standard,Debit Card,Central,Yes,164.81
912,54.38,4,45.93855424,20,2,29.21,2.48,Sports,Overnight,Debit Card,West,No,126.5
913,54.99,1,33.75242342,,4.77,1.9,85.68,Electronics,Express,UPI,Central,No,354.53
914,81.55,0,,24,4.82,43.87,48.67,Sports,Standard,PayPal,West,Yes,159.26
915,,4,2.120320156,19,4.53,14.84,23.62,Sports,Express,Debit Card,East,No,72.42
916,55.58,2,13.66648248,16,3.25,49.85,41.03,Sports,Express,UPI,North,Yes,121.26
917,62.16,4,45.22451336,37,3.59,47.71,52.45,Books,Overnight,PayPal,Central,Yes,53.96
918,53.73,1,35.21162534,,4.48,47.03,7.21,Books,Standard,PayPal,Central,Yes,114.91
919,41.07,1,44.08270477,16,4.1,40.56,45.44,Clothing,Overnight,Credit Card,South,No,47.68
920,53.88,4,35.96611284,16,3.52,11.03,5.2,Electronics,Overnight,Debit Card,North,No,81.35
921,71.47,2,43.56418542,22,4.93,26.63,12.8,Sports,Overnight,PayPal,East,No,221.81
922,29.47,1,22.78395769,19,3.74,11.22,19.61,Home,Express,Debit Card,West,No,99.85
923,52.66,1,43.55729129,20,4.9,12.98,30.03,Clothing,Overnight,UPI,East,Yes,320.99
924,36,3,,24,1.23,30.55,0.73,Clothing,Standard,Debit Card,South,No,156.22
925,73.9,4,,14,1.56,2.04,8.24,Sports,Express,PayPal,East,Yes,13.72
926,19.54,2,65.20331442,27,2.81,48.47,22.51,Clothing,Overnight,UPI,West,Yes,30.23
927,38.82,2,38.66147665,26,2.54,45.93,10.61,Sports,Standard,UPI,North,No,314.52
928,,4,39.1086663,20,4.13,19.04,35.8,Clothing,Overnight,Credit Card,South,No,412.04
929,81.31,,12.15241304,26,1.64,25.77,25.31,Electronics,Overnight,UPI,Central,No,125.59
930,48.68,1,27.02882898,16,4.9,23.31,6.41,Clothing,Overnight,PayPal,Central,Yes,232.58
931,38.9,1,32.10376889,14,2.26,44.11,3.79,Clothing,Express,Credit Card,North,No,238.94
932,87.62,3,50.75479328,15,2.72,34.43,23.8,Home,Overnight,PayPal,East,Yes,97.51
933,21.04,2,25.83498314,28,2.1,13.91,14.37,Electronics,Standard,PayPal,Central,Yes,246.86
934,6.02,3,46.9451003,13,3.32,22.34,4.44,Electronics,Overnight,Credit Card,South,No,366.17
935,58.8,2,34.97567425,18,1.23,21.45,9.48,Electronics,Overnight,Credit Card,West,No,277.84
936,39.96,6,32.34247827,19,1.6,47.97,8.66,Clothing,Express,Debit Card,East,No,137.31
937,29.58,7,38.73340954,15,3.98,8.77,2.75,Books,Overnight,PayPal,West,Yes,159.52
938,64.17,4,29.13265442,24,1.75,4.48,19,Clothing,Standard,Debit Card,East,Yes,279.96
939,54.88,2,28.56444128,24,1.94,44.03,34.62,Sports,Standard,UPI,South,No,136.75
940,38.72,2,9.428211413,15,4.17,44.83,20.56,Home,Overnight,UPI,West,No,274.12
941,24.39,,31.28068689,24,1.37,43.59,42.01,Electronics,Standard,Debit Card,South,Yes,23.4
942,67.45,5,27.80047781,24,2.75,25.55,3.28,Sports,Standard,Credit Card,West,No,186.47
943,63,,27.26028516,22,1.09,32.99,13.73,Sports,Overnight,UPI,East,No,85.24
944,48.02,4,41.25309594,21,2.39,28.17,22.56,Books,Standard,Credit Card,South,Yes,40.37
945,86.93,4,44.87947929,22,3.8,3.47,27.05,Electronics,Standard,Debit Card,East,Yes,405.3
946,28.6,4,38.48291757,15,1.36,29.79,28.56,Clothing,Overnight,Credit Card,East,No,399.98
947,19.49,5,49.93122786,16,4.55,0.68,31.33,Electronics,Express,PayPal,West,Yes,231.75
948,36.16,3,43.63342889,18,4.64,16.25,25.29,Home,Express,UPI,West,No,54.78
949,49.09,3,30.57415715,18,1.42,46.61,2.38,Electronics,Overnight,Credit Card,South,Yes,187.21
950,54.87,5,28.05715571,19,4.96,15.2,28.52,Sports,Express,Credit Card,Central,Yes,329.21
951,45.18,4,39.69233355,28,2.19,46.99,30.96,Sports,Express,PayPal,North,Yes,82.8
952,57.04,3,,20,1.34,12.51,120.79,Clothing,Express,Credit Card,West,Yes,14.78
953,24.97,4,55.96766461,18,1.02,15.73,28.37,Clothing,Express,Debit Card,East,No,143.61
954,78.88,3,52.86759567,23,2.63,31.42,27.86,Clothing,Overnight,Debit Card,North,Yes,57.56
955,48.36,3,26.8779049,18,3.52,38.08,17.36,Home,Express,Debit Card,South,No,305.6
956,72.35,,33.4699058,27,2.33,25.07,48.58,Electronics,Express,UPI,North,Yes,428.27
957,56.85,3,45.06526707,22,4.35,44.11,138.13,Books,Overnight,Credit Card,North,No,100.21
958,59.14,1,51.01996667,16,3.87,2.01,36.24,Electronics,Overnight,UPI,Central,Yes,135.23
959,61.4,3,49.08454203,22,2.4,46.11,22.75,Clothing,Express,UPI,Central,Yes,271.56
960,58.95,2,34.04183251,21,3.94,9.82,1.97,Home,Standard,Credit Card,North,No,578.59
961,62.85,2,16.18966021,25,4.76,44.21,31.14,Electronics,Overnight,Credit Card,Central,Yes,137.63
962,76.58,4,20.01595436,15,1.37,20.04,29.59,Sports,Overnight,Debit Card,Central,No,703.77
963,53.93,4,39.08950271,15,2.22,41.64,35.86,Electronics,Express,UPI,North,No,162.07
964,64.18,1,40.13338369,24,2.85,33.58,3.19,Sports,Standard,UPI,West,Yes,189.63
965,48.21,7,18.5198094,24,2.99,8.8,25.45,Electronics,Overnight,Credit Card,Central,Yes,328.41
966,78.8,3,35.66854416,16,3.17,45.9,8.41,Electronics,Overnight,UPI,North,No,133.42
967,36.47,2,44.46836535,22,2.2,12.28,34.28,Electronics,Overnight,PayPal,West,Yes,63.28
968,86.02,6,17.73160014,21,3.67,12.21,6.6,Clothing,Standard,Credit Card,Central,Yes,335.39
969,49.2,0,,20,3.58,40.71,27.65,Sports,Overnight,Debit Card,North,No,364.18
970,21.38,6,29.33703277,20,3.31,5.29,8.39,Home,Overnight,PayPal,Central,Yes,227.44
971,52.56,3,53.86419669,23,1.46,11.1,0.22,Books,Standard,PayPal,West,Yes,29.73
972,36.38,3,26.99821331,17,2.91,25.18,24.08,Sports,Overnight,Debit Card,North,Yes,51.23
973,66.81,5,120,19,2.42,41.52,2.89,Clothing,Standard,PayPal,West,Yes,169.85
974,36.95,5,28.12794515,16,2.96,7.37,25.84,Sports,Standard,PayPal,East,Yes,166.88
975,41.08,2,33.57277815,18,4.69,27.38,62.36,Home,Standard,PayPal,South,No,228.71
976,12.21,4,29.1728014,21,2.92,35.56,83.56,Sports,Express,UPI,East,Yes,164.38
977,40.95,3,31.75997868,19,1.06,43.03,6.46,Clothing,Overnight,PayPal,Central,Yes,77.22
978,5,6,40.00947725,26,2.76,46.78,39.76,Clothing,Overnight,PayPal,West,No,147.03
979,18.32,1,32.43230945,14,4.28,39.23,10.47,Books,Overnight,Credit Card,North,Yes,30.9
980,65.21,3,34.00831409,25,4.12,32.64,55.37,Home,Standard,Debit Card,West,No,47.36
981,65.72,5,,26,3.05,21.68,37.17,Books,Express,UPI,Central,No,307.11
982,58.51,3,40.87547024,15,2,5.61,1.84,Electronics,Standard,UPI,North,Yes,148.72
983,30.66,2,33.66195053,22,2.86,35.49,12.55,Clothing,Overnight,Debit Card,East,Yes,95.63
984,49.05,0,59.15439471,25,3.25,49.64,9.88,Books,Standard,UPI,West,No,24.01
985,49.93,1,20.90652249,25,5,36.84,36.91,Clothing,Express,UPI,South,Yes,160.66
986,474.02,4,7.875570073,26,3.58,0.84,12.67,Clothing,Overnight,UPI,Central,No,129.03
987,80.07,6,44.27102741,,3.78,24.81,27.69,Electronics,Standard,Credit Card,Central,Yes,111.13
988,67.55,2,40.19790527,16,2.97,30.73,22.14,Clothing,Express,Credit Card,West,Yes,126.98
989,45.58,4,19.87350469,19,2.42,34.48,89.15,Books,Standard,UPI,East,No,424.03
990,50.54,1,12.05376567,17,4.25,35.99,66.65,Home,Standard,Debit Card,East,No,99.94
991,54.17,1,58.06095096,28,2.98,27.91,13.39,Sports,Overnight,Debit Card,South,No,313.75
992,9.17,9,56.21165586,18,4.98,11.17,30.86,Books,Express,Credit Card,South,No,134.35
993,45.06,2,-2.311851381,20,2.83,47.11,42.45,Electronics,Standard,Credit Card,West,No,42.3
994,36.36,2,28.12665456,22,1.27,34.83,55,Sports,Express,PayPal,North,No,80.44
995,29.97,,59.96288082,25,3.73,11.84,1.69,Clothing,Overnight,Credit Card,East,No,114.23
996,44.38,4,27.85906163,28,1.19,16.12,8.63,Books,Overnight,UPI,North,No,56
997,85.95,2,27.64081649,23,2,46.1,9.26,Sports,Overnight,Credit Card,North,No,797.58
998,62.82,1,30.75861009,17,2.41,44.37,13.68,Books,Express,PayPal,West,No,87.44
999,,2,18.18654539,23,3.96,20.26,4.45,Clothing,Express,PayPal,South,Yes,380.7
1000,,1,9.428363837,26,2.98,1.92,16.45,Books,Standard,Debit Card,North,Yes,78.67
1001,77.99,0,50.78820966,23,1.11,2.42,26.12,Electronics,Express,Debit Card,West,No,60.16
1002,68.49,3,7.355946406,15,3.47,14.2,16.51,Sports,Overnight,UPI,South,Yes,383.26
1003,51.19,2,38.70907178,20,2.65,31.46,26.3,Sports,Standard,Credit Card,North,No,38.96
1004,37.06,6,48.29869239,17,4.69,29.21,1.65,Sports,Express,PayPal,North,Yes,16.18
1005,63.96,2,,,3,31.69,50.1,Books,Overnight,PayPal,South,Yes,127.16
1006,57.87,2,21.13597396,29,3.84,35.86,67.15,Clothing,Overnight,Debit Card,South,Yes,50.21
1007,67.9,2,53.19768783,21,1.88,0.95,23.09,Books,Standard,Debit Card,Central,Yes,272.87
1008,62.7,6,42.9933758,26,4.04,5.25,51.17,Books,Overnight,Credit Card,Central,Yes,170.63
1009,70.99,1,25.7407144,21,3.88,17.97,3.38,Sports,Express,PayPal,West,No,202.99
1010,39.3,4,53.03373505,19,4.62,7.74,38.32,Clothing,Overnight,Debit Card,West,Yes,139.4
1011,76.35,4,53.09803585,24,1.14,3.77,3.04,Home,Standard,Credit Card,East,Yes,204.08
1012,53.95,2,39.0357904,23,2.79,32.05,12.58,Clothing,Overnight,Credit Card,Central,No,196.54
1013,91.51,3,21.49759658,26,3.72,40.77,9.39,Books,Overnight,Credit Card,South,Yes,84.75
1014,36.22,0,28.79826945,20,1.38,37.63,21.14,Electronics,Express,Debit Card,Central,Yes,209.98
1015,84.72,3,39.29580116,19,2.64,40.85,8.61,Clothing,Express,Debit Card,West,Yes,47.26
1016,53.96,4,32.17107756,20,4.77,33.29,24.34,Sports,Express,Debit Card,West,Yes,172.88
1017,36.97,2,49.08435767,19,2.74,36.77,10.99,Electronics,Express,UPI,West,Yes,42.22
1018,40.32,4,12.0533888,21,4.94,13.59,47.32,Home,Overnight,UPI,South,Yes,87.84
1019,43.59,0,12.58604706,,1.23,49.65,24.12,Home,Express,UPI,North,Yes,81.69
1020,58.48,,37.71306667,26,3.87,9.16,5.82,Electronics,Overnight,Debit Card,West,No,386.69
1021,60.46,4,27.62683379,22,3.32,10.72,9.83,Home,Express,Debit Card,Central,No,109.8
1022,38.53,4,25.59427078,,3,14.45,45.12,Electronics,Express,UPI,North,No,126.04
1023,49.51,,8.479149212,18,4.88,48.77,11.73,Books,Express,PayPal,Central,Yes,182.98
1024,92.85,3,35.29318767,,1.52,49.41,18.42,Electronics,Overnight,PayPal,West,Yes,148.52
1025,910.74,4,34.20867338,27,4.58,39.74,25.12,Books,Express,PayPal,South,No,131.56
1026,58.73,4,44.80218473,23,3.76,31.45,10.26,Sports,Overnight,PayPal,North,No,133.31
1027,50.76,3,36.033592,21,2.04,26,8.35,Sports,Express,UPI,North,No,204.03
1028,52.4,3,33.01093883,20,4.61,48.53,15.48,Home,Express,Credit Card,West,Yes,188.09
1029,,3,52.65500955,23,2.72,34.78,5.81,Electronics,Standard,Credit Card,West,No,27.96
1030,29.54,2,15.31299045,30,4.26,47.24,8.02,Books,Express,PayPal,West,Yes,138.76
1031,44.85,3,43.04583828,21,2.56,15.83,1.54,Sports,Overnight,Debit Card,East,No,305.33
1032,16.63,4,9.932792528,21,4.4,16.69,8.7,Sports,Standard,PayPal,South,No,123.67
1033,57.98,5,22.4245718,23,3.55,42.74,9.28,Sports,Overnight,PayPal,South,Yes,73.38
1034,62.94,5,16.81014301,25,1.56,7.49,78.38,Home,Overnight,Credit Card,West,Yes,185.5
1035,40.34,1,46.72913803,18,3.6,47.3,21.38,Sports,Standard,Debit Card,East,Yes,160.85
1036,81.48,5,34.0188465,20,1.77,25.37,37.16,Clothing,Express,Credit Card,West,Yes,136.64
1037,,4,34.79745133,21,2.65,46.32,1.11,Home,Standard,Debit Card,West,Yes,546.13
1038,20.71,2,18.39900518,18,1.68,16.84,2.7,Electronics,Overnight,UPI,South,Yes,88.41
1039,54.49,2,30.50459756,19,1.09,35.8,40.44,Clothing,Express,Credit Card,East,No,164.8
1040,70.94,1,23.54802045,31,1.85,24.14,23.45,Home,Standard,UPI,South,Yes,129.23
1041,83.68,3,40.75182522,18,3.15,31.34,5.09,Home,Overnight,UPI,West,Yes,54.2
1042,40.82,5,20.13363297,22,2.93,25.22,12.45,Books,Express,PayPal,Central,Yes,140.7
1043,71.57,1,54.94691548,24,3.01,48.36,18.57,Clothing,Overnight,Debit Card,North,No,133.4
1044,49.23,2,9.866293256,20,1.99,34.61,44.53,Clothing,Express,Credit Card,West,No,188.02
1045,46.55,3,22.90220251,17,3.74,12.57,1.5,Clothing,Express,PayPal,East,Yes,258.33
1046,67.67,3,60.15800765,19,3.82,45.48,21.8,Sports,Standard,Credit Card,Central,Yes,489.17
1047,63.05,3,28.47291878,11,2.43,14.7,30.3,Sports,Express,UPI,East,Yes,185.2
1048,18.47,3,15.27682003,19,4.52,18.58,91.48,Electronics,Overnight,Credit Card,West,Yes,49.08
1049,79.53,5,38.28607344,18,3.58,5.11,39.5,Electronics,Express,Credit Card,West,Yes,253.18
1050,77.6,4,27.86911637,20,3.85,45,7.76,Electronics,Overnight,PayPal,North,Yes,357.68
1051,37.49,3,22.46194617,24,2.11,14.31,29.67,Sports,Express,Debit Card,East,No,27.57
1052,57.92,5,18.56193784,20,1,12.95,34.58,Books,Express,Credit Card,Central,Yes,342.71
1053,59.88,4,76.52560408,13,4.46,46.01,31.4,Electronics,Standard,UPI,North,Yes,79.85
1054,55.21,1,31.2267215,27,4.29,40.28,41.17,Home,Express,UPI,East,Yes,120.41
1055,38.99,3,6.116489595,17,1.49,7.05,56.17,Sports,Express,PayPal,West,Yes,187.04
1056,36.57,3,57.40564639,17,2.5,38.47,2.49,Books,Overnight,UPI,North,No,187.06
1057,49.49,1,,20,3.65,45.65,2.66,Home,Overnight,Credit Card,West,Yes,149.76
1058,,5,23.50300353,19,3.61,3.93,38.2,Home,Overnight,Debit Card,South,No,368.89
1059,,3,21.00321367,23,4.44,41.26,6.98,Sports,Express,Credit Card,South,Yes,165.74
1060,42.59,2,45.10209194,22,1.56,27.37,1.45,Clothing,Overnight,PayPal,North,Yes,264.87
1061,65.43,3,31.29622509,20,2.72,33.46,12.31,Books,Overnight,UPI,North,Yes,210.74
1062,5,3,6.110332723,13,1.39,24.64,41.14,Sports,Express,Credit Card,East,No,63.27
1063,72.98,3,61.80859947,18,2.56,34.89,3.25,Clothing,Overnight,Credit Card,Central,No,45.32
1064,15.21,1,120,20,1.06,1.7,26.74,Sports,Standard,UPI,Central,Yes,496.18
1065,42.75,5,57.43357605,24,4.59,38.14,0.09,Sports,Standard,Debit Card,South,Yes,136.48
1066,27.61,1,54.17652437,17,3.11,1.67,2.79,Home,Overnight,Debit Card,South,Yes,303.21
1067,24.11,4,19.98485683,20,4.4,22.76,10.37,Sports,Overnight,Debit Card,South,Yes,630.13
1068,73.22,2,50.49784797,15,1.24,7.55,2.1,Clothing,Overnight,UPI,West,Yes,102.54
1069,40.65,3,25.22836175,26,1.91,41.18,44.88,Home,Express,Credit Card,Central,Yes,323.64
1070,,4,6.999491198,26,2.04,15.68,47.89,Clothing,Standard,PayPal,North,Yes,44.69
1071,49.06,3,28.63102751,15,2.55,22.7,33.81,Clothing,Standard,Credit Card,South,No,75.16
1072,59.54,8,40.96456253,19,4.21,21.44,6.66,Home,Overnight,UPI,East,No,282.7
1073,,2,28.05895028,24,2.55,38.63,17.78,Clothing,Overnight,UPI,North,Yes,321.23
1074,24.34,2,30.39427489,29,1.82,24.06,4.89,Electronics,Express,Credit Card,North,Yes,40.65
1075,69.93,1,52.15349067,16,1.26,39.45,7.93,Sports,Express,UPI,North,Yes,75.32
1076,40.12,,36.5974097,13,1.32,3.68,17.42,Home,Standard,Credit Card,Central,Yes,260.49
1077,559.32,5,22.35052533,16,4.04,9.58,31.87,Home,Express,Credit Card,South,Yes,86.62
1078,41.44,2,45.53045486,13,2.78,27.58,2.39,Electronics,Standard,Debit Card,East,Yes,52.54
1079,80.02,0,37.9651335,22,3.9,47.35,8.45,Electronics,Overnight,UPI,West,No,151.69
1080,881.33,2,,23,3.73,3.74,62.69,Electronics,Overnight,UPI,East,No,112.54
1081,43.03,5,41.42529371,14,1.54,2.15,13.45,Electronics,Standard,Debit Card,East,No,170.33
1082,43.01,4,40.87743062,23,1.57,7.83,67.07,Books,Overnight,Debit Card,East,Yes,210.13
1083,43.57,,35.30181694,18,4.02,32.06,114.15,Home,Express,Debit Card,West,No,658.5
1084,91.53,4,48.37550872,21,3.89,19.95,17.95,Clothing,Overnight,PayPal,East,Yes,301.17
1085,57.64,4,24.91409624,17,2.51,41.28,8.15,Home,Overnight,UPI,East,No,190.35
1086,58.6,1,40.04749683,24,1.31,3.6,37.54,Home,Standard,Credit Card,South,Yes,111.53
1087,70.61,3,11.49560943,22,1.05,9.82,4.16,Home,Express,Credit Card,South,No,244.53
1088,54.78,1,41.10635575,21,2.15,15,6.97,Electronics,Express,Credit Card,South,Yes,47.21
1089,44.82,4,64.29589543,17,1.04,31.34,36.88,Electronics,Overnight,UPI,North,No,246.74
1090,46.07,4,20.07715471,26,1.92,34.26,13.64,Books,Overnight,PayPal,East,No,244.71
1091,48.57,3,23.60296802,21,2.68,6.21,5.4,Home,Express,UPI,Central,No,163.11
1092,639.97,3,24.34976836,19,1.49,47.19,25.27,Sports,Express,UPI,Central,Yes,261.61
1093,64.55,3,36.94997339,24,1.42,17.05,31.67,Books,Standard,UPI,Central,Yes,102.24
1094,51.04,4,19.05445591,19,4.59,35.66,3.21,Electronics,Overnight,UPI,West,Yes,103.97
1095,64.65,2,41.31871068,21,3.34,26.21,7.78,Home,Overnight,UPI,South,Yes,259.18
1096,48.39,3,47.70259918,26,4.74,11.14,6,Electronics,Express,PayPal,South,Yes,167.21
1097,51.57,4,43.0152082,19,2.38,42.31,11.47,Clothing,Standard,Debit Card,South,No,248.5
1098,10.04,5,8.473768615,19,3.71,40.91,34.6,Electronics,Express,Credit Card,West,Yes,168.91
1099,68.33,2,49.92751498,21,1.82,19.8,30.02,Electronics,Overnight,UPI,East,Yes,226.83
1100,56.93,2,49.06051121,25,3.47,29.43,26.07,Books,Overnight,UPI,North,Yes,463.14
1101,69.96,1,47.45242059,19,1.52,12.89,0.15,Clothing,Overnight,UPI,South,No,427
1102,5,2,40.59263373,27,1.01,34.49,3.68,Sports,Overnight,Credit Card,East,No,35.54
1103,91.77,4,38.30283971,15,4.73,15.45,6.06,Sports,Standard,PayPal,Central,No,79.7
1104,47.21,2,50.48584097,24,3.22,42.2,7.62,Sports,Overnight,Credit Card,North,Yes,244.61
1105,72.16,2,,,4.71,10.87,3.8,Home,Express,PayPal,Central,Yes,103.37
1106,29.2,,20.70439305,16,2.34,0.74,12.68,Sports,Standard,Debit Card,East,No,180.64
1107,62.26,3,51.17188094,17,2.31,13.43,1.88,Home,Standard,UPI,East,Yes,605.13
1108,28.93,4,33.70674353,20,2.6,9.55,33.27,Electronics,Overnight,PayPal,Central,Yes,159.99
